title,year,poster,season,part,type
liberty,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx139039-YsRCIn3Y9vhX.jpg,,,Anime
stand by me doraemon,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx122575-ONoFsuxiBlcI.jpg,Season 2,,Anime
over the sky,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx116226-Pvs82HwToipq.jpg,,,Anime
neo neon,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx130104-d45zrZuBaVOB.jpg,,,Anime
first step,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx142967-Y1gMpBQ8781Y.png,,,Anime
swallowed star,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx117012-l2rktMbQbn0Z.png,,,Anime
obsolete,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114721-knheUh9iVVFK.jpg,,Part 2,Anime
hunch gray,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx126706-bgCIv55wTm8I.png,,,Anime
blue,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx127044-Kh4AcMcYyEd7.jpg,,,Anime
i’m home chibigodzilla,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b128019-TDzR9MxO1FlE.png,Season 2,,Anime
fate grand order divine realm of the round table camelot wandering agateram,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx103276-7QhBwJs0O6Gi.jpg,,,Anime
attack on titan,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx110277-sKUNXAsWMNFw.jpg,Final Season,,Anime
oh suddenly egyptian god,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx123474-goJkeXu38bhV.png,,,Anime
shinkai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx126898-oaIhsuYt8fxZ.png,,,Anime
tayo and little wizards,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b188076-WnFUEveufp1c.png,,,Anime
yes no or maybe,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx112930-G15f7gmpXPs3.jpg,,,Anime
marudase kintaro,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx118936-iGnzs2TqNaTa.jpg,,,Anime
tales of crestoria behind the scenes,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b176863-NABxznB07b6S.jpg,,,Anime
spring day,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx183799-d0jsmKWX4Jgu.jpg,,,Anime
can t be right,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx131702-aQ0mhs4MpowT.png,,,Anime
haruka,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b127402-nrPh6yVZP2zc.png,,,Anime
legend of nine nights,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx128541-7dXKTkq0bkQV.png,,,Anime
the legend of sky lord,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx142730-X3iXoiM0wE0c.png,Season 2,,Anime
komaneko s season s greetings 20Season 1,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx145903-2CtcccBl4TRc.png,,,Anime
poupelle of chimney town,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx98776-St71l4PsKVX6.jpg,,,Anime
josee the tiger and the fish,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx113596-LKA0bYJGjLnB.jpg,,,Anime
pokémon the movie secrets of the jungle,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114564-Imh6m5Tejii6.jpg,,,Anime
skate leading stars,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx113585-AJKXZnpnAX0w.jpg,,,Anime
feel free,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx127908-5PTW5YWvxXi8.png,,,Anime
earwig and the witch,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx119321-Gc4A3x0vNgWH.jpg,,,Anime
knights on debris,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx120194-3MYKN6HGzyP9.png,,,Anime
armor shop for ladies and gentlemen ii,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124136-vmrRRFsjwcD8.jpg,,,Anime
simple yet sexy,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx126242-SMW2lQR0jLAp.jpg,,,Anime
suppose a kid from the last dungeon boonies moved to a starter town,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx112649-Wdcxo6cQZbhx.jpg,,,Anime
otherside picnic,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx116287-LCcICfn2FhwL.jpg,,,Anime
when the hydrangeas are falling,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx125067-2k7DteVMeQOr.jpg,,,Anime
sunflowers are blooming at night,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx125068-KbqQ7Zg1QCH3.jpg,,,Anime
gekidol,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124131-lLxOgvF6jgu9.jpg,,,Anime
pui pui molcar,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx127690-v9vKElA1Wv1y.jpg,,,Anime
umamusume pretty derby,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124223-XMOEUPopjtrI.png,Season 2,,Anime
i★chu,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx109010-VzJFTkkhwa8X.jpg,,,Anime
re zero starting life in another world,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx119661-GDbUZxrZMz01.png,Season 2,Part 2,Anime
show by rock stars,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx113476-X0y7eSl4TAHd.jpg,,,Anime
beastars,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114194-uMuA92X6JHSj.jpg,Season 2,,Anime
hortensia saga,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114301-Qig3ulYPd9ur.jpg,,,Anime
lbx girls,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx119123-KmxEMsv7q0uR.jpg,,,Anime
abciee working diary,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx127692-J64CxPiN0omG.jpg,,,Anime
laid back camp,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx104459-pywEKGQON613.jpg,Season 2,,Anime
pretty guardian sailor moon eternal the movie,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx103713-GZ5LKEkW7Lz2.png,,Part 1,Anime
gintama the very final,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114129-RLgSuh6YbeYx.jpg,,,Anime
cells at work,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx108631-R3yjfHmOJDET.jpg,,,Anime
idolls,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124555-SQ8hWERIBU6L.jpg,,,Anime
cells at work code black,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx117533-Niown8l6NAWk.jpg,,,Anime
heaven’s design team,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx117696-oqodbcesiazN.jpg,,,Anime
the promised neverland,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx108725-ZKivuyr4Jtc9.jpg,Season 2,,Anime
the quintessential quintuplets,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx109261-65rKxMDlcU9r.png,Season 2,,Anime
bottom tier character tomozaki,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx112443-UVB1oKdblsIx.jpg,,,Anime
2 43 seiin high school boys volleyball team,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx113231-R7qcGbDQgwBZ.jpg,,,Anime
so i m a spider so what,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx103632-2wsy9wFUdm1C.jpg,,,Anime
spring thief,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx131701-yy7TLFHxJObs.png,,,Anime
life of falling,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx131964-bYf0z9irF09w.png,,,Anime
end like this,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx131967-HfSNyA0xnTf4.jpg,,,Anime
wixoss diva a live,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx116944-EGENE9WPd4OH.jpg,,,Anime
the hidden dungeon only i can enter,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx118375-95ClbAh2EQMD.jpg,,,Anime
scar on the praeter,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx123785-ciGZuIesWH7l.png,,,Anime
back arrow,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114307-7ON0DNyETBRk.jpg,,,Anime
idoly pride,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx113814-HvgpmDKpgHql.png,,,Anime
kemono jihen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114085-2w5rYZTOa7ER.jpg,,,Anime
dr ramune mysterious disease specialist,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx123779-AbSom3C7nPQn.jpg,,,Anime
yatogame chan kansatsu nikki,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124394-MDapMYhSwngJ.jpg,Season 3,,Anime
world trigger,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114087-5sSD98EFqQZ5.jpg,Season 2,,Anime
horimiya,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124080-oeviACzGv5Vx.jpg,,,Anime
sk8 the infinity,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124153-uEBI764OSavB.png,,,Anime
mushoku tensei jobless reincarnation,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx108465-1ANspF1EWyFx.jpg,,,Anime
ex arm,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx106503-7pbrod3B9HJF.png,,,Anime
non non biyori nonstop,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx109403-g6QqMkqV1ayu.jpg,,,Anime
theatre of darkness yamishibai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx126678-7cBM4FmJ5D2L.jpg,Season 8,,Anime
pekorandombrain,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b128419-Vg9E2KKZ99Rk.png,,,Anime
that time i got reincarnated as a slime,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx108511-PufFordLNyIb.jpg,Season 2,,Anime
true cooking master boy,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114304-MnBLCqwyVIKe.png,Season 2,,Anime
azurlane slow ahead,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114473-vnLrwMEZ9OfI.png,,,Anime
wave let s go surfing tv,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx130402-rx1MDFeAyILr.png,,,Anime
redo of healer,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx113425-tYGRUa5pgZje.jpg,,,Anime
log horizon destruction of the round table,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114862-DTRU67Z1gJ9N.jpg,,,Anime
bungo stray dogs wan,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx120150-hxvcRrYzgP2F.png,,,Anime
world witches take off,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx121681-yQBcravTSQhy.jpg,,,Anime
wonder egg priority,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124845-JXORhqCTGt04.jpg,,,Anime
the seven deadly sins dragon s judgement,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx116752-yIJuKp88adqt.jpg,,,Anime
dr stone stone wars,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx113936-D4eYd4XwslVI.jpg,,,Anime
encore,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx130257-WUAYRCJ53v20.png,,,Anime
darken,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx128752-zFrpeumQOtmi.png,,,Anime
sorcerous stabber orphen battle of kimluck,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx117085-7FG9dalYKI0N.jpg,,,Anime
pleasant goat and big big wolf dunk for victories,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx131732-0Auz2sG5m1xi.png,,,Anime
gudetama freestyle,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx131971-EpD9q61bRWVT.png,,,Anime
long sword,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx126392-PfT6gbKFzOG2.png,,,Anime
not afraid,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b132166-F1MlNNc6E8TE.png,,,Anime
bakugan geogan rising,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx131096-h8aDl2NjJoNM.jpg,,,Anime
scissor seven,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx127595-PXUt146nepcP.png,Season 3,,Anime
astral sutra,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx129203-5JUwwrylbPlA.png,,,Anime
scratch and honey,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx151053-GbPfkigg3ACV.png,,,Anime
luna s magic class,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b188077-kcvJCb76RQBl.png,,,Anime
lunar beast,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx129628-7kPDZ7h7LJuF.png,,,Anime
days,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx139694-efXcmVuziRps.png,,,Anime
error suisei,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx148264-Uyl4vqmj8xe8.png,,,Anime
d4dj petit mix,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx128563-5KhOY54B1Mpy.jpg,,,Anime
world before you end,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx148567-Pe2htRF5gv7c.jpg,,,Anime
cosmo samurai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx130529-DaHwvbLF95o2.png,,,Anime
thousand autumns,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx120213-4Pi6P3V1Obme.png,,,Anime
one s mind,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx129706-Jp1oiH4wdSpS.png,,,Anime
theearnestgame,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx139006-9n7pxsKHZ5Jk.png,,,Anime
doctorine,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx148686-wxoHTwPRfwVA.jpg,,,Anime
princess principal ~crown handler~,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx101595-j3Q3RiRYTFFV.jpg,Season 1,,Anime
pretty guardian sailor moon eternal the movie,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx103712-631ErMZsKSpp.png,,Part 2,Anime
cooking with valkyries spring festival special,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx130188-5ApOOcVxKMcx.jpg,,,Anime
new gods nezha reborn,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx116982-DbnQz4JPKwXW.png,,,Anime
wandering late at night,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx140363-OJ0ADHRpNECX.png,,,Anime
the prince of tennis ii hyotei vs rikkai game of future ovas,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx123476-XuSWViuKvndL.jpg,,,Anime
junior high and high school kimetsu academy story valentine edition,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx129627-GiVeOqDUAqUC.png,,,Anime
heart challenger,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx130040-lFHd15EK24Ci.png,,,Anime
vlad love,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx110200-QB9smw3HWyQC.jpg,,,Anime
heaven official s blessing special episode,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx126356-Nt66D91sH3Cu.png,,,Anime
bloody mary,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx148289-JfzpAB87DrPn.png,,,Anime
high rise invasion,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx125428-eXVYIlRnCOtB.jpg,,,Anime
kiyo in kyoto from the maiko house,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx117067-ez4mvOwk5PSn.jpg,,,Anime
tropical rouge precure,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx126905-dWGjQMt2DUp0.png,,,Anime
blink in the desert,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx140114-acVLUqaOGMBo.jpg,,,Anime
twittering birds never fly don t stay gold,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx115567-iVP26dCe4Vwo.jpg,,,Anime
alice in deadly school,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx21569-WBJkaNY2pgTB.jpg,,,Anime
deep blue,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx130841-U5l8AOXXeISk.png,,,Anime
evangelion 3 0 1 0 thrice upon a time,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx3786-Tpt9iM72dxTv.jpg,,,Anime
gradations,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx135538-FIvvN9kq2b7N.png,,,Anime
boy,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b130714-1S0RuBXpTKfK.jpg,,,Anime
ojamajo doremi heartwarming theater,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx150201-OmaB6zuBsh9W.jpg,,,Anime
tandemoon rendezvous,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx133103-RJ3BHAlV1oKG.png,,,Anime
musician,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx131053-LkWA50YeeEjo.png,,,Anime
b the beginning succession,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx102498-bAKLbkH9ZBDu.jpg,,,Anime
palette,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx131142-frsaWSvqfxN1.png,,,Anime
galaxy lightway,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx136019-johY79yBY3Ga.png,,,Anime
comet,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx131568-TqLWSGvbdcDP.png,,,Anime
godzilla singular point,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124786-nq5AzrR1DI7z.jpg,,,Anime
girls und panzer das finale –,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124115-Rob17qmn3tBP.jpg,,Part 3,Anime
home,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx130846-cSednft9mlwC.png,,,Anime
my hero academia,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx117193-E75BlZmDh1aB.jpg,Season 5,,Anime
koikimo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114840-FlmPI0oBQjjO.jpg,,,Anime
rgb,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx134060-dVwAeZVEXTdL.png,,,Anime
joran the princess of snow and blood,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx129664-YeovI2zsTwY9.jpg,,,Anime
children record re boot,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx133136-o9RSEhZD2S7m.png,,,Anime
hetalia world stars,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx125351-gpF3Z1bD30fO.jpg,,,Anime
shaman king 20Season 1,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx119675-ziQ6Lb80zEx4.png,,,Anime
heaven s design team idea,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx131866-M3Zs2g7gkSQU.jpg,Season 3,,Anime
obey me anime special devildom family trip,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b139682-KDxC9krjuSF0.png,,,Anime
ssss dynazenon,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx113950-XqVhfpSccNuJ.png,,,Anime
beyblade burst quaddrive,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx130253-xGqNj5lKnuwN.png,,,Anime
burning kabaddi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx120859-420ZuJhi9Rug.jpg,,,Anime
those snow white notes,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx122348-FawMIyUnMDW5.jpg,,,Anime
vivy fluorite eye s song,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx128546-UIwyhuhjxmL0.jpg,,,Anime
let s make a mug too,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx122148-KZyKPK3Mj9Lp.jpg,,,Anime
thunderbolt fantasy sword seekers,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx119806-fM8V7oRgmSmh.jpg,Season 3,,Anime
cardfight vanguard overdress,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx121962-GxlgMizmc1FQ.jpg,,,Anime
sushi sumo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx130442-uDRTXi2GrxfP.jpg,,,Anime
the buried tree devil,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx122562-mQs9fJtmWN4l.png,,,Anime
dragon goes house hunting,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx112376-M0TG5XsAmcJQ.jpg,,,Anime
combatants will be dispatched,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx116588-noyscGIN8FIr.jpg,,,Anime
megalobox 2 nomad,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx113359-FnjG2VppJF9f.png,,,Anime
farewell my dear cramer,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx123494-mhtH5wttSh1x.jpg,,,Anime
moriarty the patriot,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124858-96RtyVSgUYnm.jpg,,Part 2,Anime
fucked by my best friend,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx129801-wtasWtwFuH12.png,,,Anime
seven knights revolution hero successor,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx129386-DlNotDtJoSTg.jpg,,,Anime
higehiro after being rejected i shaved and took in a high school runaway,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114232-2rm50ZD1cQgP.jpg,,,Anime
the slime diaries,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx116741-MI9aI2ikNyAP.jpg,,,Anime
the saint s magic power is omnipotent,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx123802-FpGzlfjebl0z.jpg,,,Anime
mars red,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx115183-jvILP9lWry4s.jpg,,,Anime
fruits basket,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124194-TJlqMMR7BGn9.jpg,Final Season,,Anime
oddtaxi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx128547-nNekWTKqmvEi.jpg,,,Anime
super cub,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx113418-OjWcmCXAHWkq.jpg,,,Anime
full dive this ultimate next gen full dive rpg is even shittier than real life,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx126791-Rwhm1a5QFope.jpg,,,Anime
miss kobayashi s dragon maid s miniature dragon,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx132096-ypUvQZ7e4hmq.png,,,Anime
the way of the househusband,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx125426-WeKnIVjCRNIC.png,,,Anime
zombie land saga revenge,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx110733-mv2p0VBBD3jz.jpg,,,Anime
fairy ranmaru,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx128399-vNFzJFr7tXdZ.jpg,,,Anime
sd gundam world heroes,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx126664-XmoSb5OU4eir.jpg,,,Anime
how not to summon a demon lord ω,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx117448-bsPgVDD85sjB.jpg,,,Anime
backflip,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx125839-ZaMryHrBBvXQ.png,,,Anime
iizuna fair,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx149086-bJJH4vCk4AfT.jpg,,,Anime
i ve been killing slimes for 300 years and maxed out my level,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx112608-T3OKdLhxYUfe.png,,,Anime
the world ends with you the animation,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx120376-t98raKtxXLtF.png,,,Anime
blue reflection ray,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx129814-eXwKMTyCNge7.jpg,,,Anime
86 eighty six,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx116589-qT34qzsZtk9V.jpg,,,Anime
pretty boy detective club,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx113428-jsyIdAHk5K6q.png,,,Anime
battle athletes victory restart,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx120534-KfgwJhYlMAPY.jpg,,,Anime
don t toy with me miss nagatoro,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx120697-BA2TqxB1I5bJ.jpg,,,Anime
shadows house,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx125038-BCfEvry0QBXW.png,,,Anime
tokyo revengers,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx120120-cWDmnmeEntSe.jpg,,,Anime
edens zero,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx119683-BC4i4dF5DGNO.jpg,,,Anime
gloomy the naughty grizzly,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx128369-a4OaoPGT8ZFP.jpg,,,Anime
to your eternity,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114535-y3NnjexcqKG1.jpg,,,Anime
ghost,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx132692-k6jhmG6imJu6.png,,,Anime
let s love,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx143553-rzKQwiX0maIn.jpg,,,Anime
osamake romcom where the childhood friend won t lose,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124675-fNI06ipb65vy.jpg,,,Anime
cestvs the roman fighter,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx125867-M5PDaRNHN3T3.jpg,,,Anime
case closed the scarlet bullet,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx113653-HY0suLnhIlA6.png,,,Anime
nation of treasure,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114112-jglZB18maFUV.png,,,Anime
night world,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx132283-0jyJ6f1l2j7S.jpg,,,Anime
welcome to demon school iruma kun,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx116338-jbuJnLkPMcm7.jpg,Season 2,,Anime
liberation,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx138685-5qz2uheq5zNt.jpg,,,Anime
nigella,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx148536-ArAbMqiGGMeq.jpg,,,Anime
no doubt in us,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114114-8nzwcqPoO9Vz.jpg,,,Anime
